ARG_ID,MGE_ID,Donor,Pre,Post,PatientCount
CUTA,gene:proph:177429,0,0,1,1
CUTA,gene:proph:179486,0,0,1,1
CUTA,gene:proph:181075,0,0,1,1
CUTA,gene:proph:181080,0,0,1,1
CUTA,gene:proph:181081,0,0,1,1
CUTA,gene:proph:181082,0,0,1,1
CUTA,gene:proph:181083,0,0,1,1
CUTA,gene:proph:181084,0,0,1,1
CUTA,gene:proph:181095,0,0,1,1
CUTA,gene:proph:181113,0,0,1,1
CUTA,gene:proph:181155,0,0,1,1
CUTA,gene:proph:183549,0,0,1,1
CUTA,gene:proph:183551,0,0,1,1
CUTA,gene:proph:183635,0,0,1,1
CUTC,gene:proph:163858,0,0,1,1
CUTC,gene:proph:163874,0,0,1,1
CUTC,gene:proph:163885,0,0,1,1
CUTC,gene:proph:163896,0,0,1,1
CUTC,gene:proph:163918,0,0,1,1
CUTC,gene:proph:163921,0,0,1,1
CUTC,gene:proph:163928,0,0,1,2
CUTC,gene:proph:163934,0,0,1,1
CUTC,gene:proph:163935,0,0,1,1
CUTC,gene:proph:163947,0,0,1,1
CUTC,gene:proph:169106,0,0,1,1
CUTC,gene:proph:169107,0,0,1,1
CUTC,gene:proph:169109,0,0,1,1
CUTC,gene:proph:172429,0,0,1,1
CUTC,gene:proph:172441,0,0,1,1
CUTC,gene:proph:172443,0,0,1,1
CUTC,gene:proph:172550,0,0,1,1
CUTC,gene:proph:172557,0,0,1,1
CUTC,gene:proph:173951,0,0,1,1
CUTC,gene:proph:176709,0,0,1,1
CUTC,gene:proph:176722,0,0,1,1
CUTC,gene:proph:176723,0,0,1,1
CUTC,gene:proph:176724,0,0,1,1
CUTC,gene:proph:176727,0,0,1,1
CUTC,gene:proph:176732,0,0,1,1
CUTC,gene:proph:176799,0,0,1,1
CUTC,gene:proph:176800,0,0,1,1
CUTC,gene:proph:176804,0,0,1,1
CUTC,gene:proph:176810,0,0,1,1
CUTC,gene:proph:176811,0,0,1,1
CUTC,gene:proph:176814,0,0,1,1
CUTC,gene:proph:177482,0,0,1,1
CUTC,gene:proph:177484,0,0,1,1
CUTC,gene:proph:177498,0,0,1,1
CUTC,gene:proph:177500,0,0,1,1
CUTC,gene:proph:177584,0,0,1,1
CUTC,gene:proph:179244,0,0,1,1
CUTC,gene:proph:179440,0,0,1,1
CUTC,gene:proph:181134,0,0,1,1
CUTC,gene:proph:181136,0,0,1,1
CUTC,gene:proph:181137,0,0,1,1
CUTC,gene:proph:181145,0,0,1,1
CUTC,gene:proph:181296,0,0,1,1
CUTC,gene:proph:182918,0,0,1,1
CUTC,gene:proph:183581,0,0,1,4
CUTC,gene:proph:183581,0,1,0,1
DFRE,gene:proph:183651,0,1,0,1
DFRE,gene:proph:183652,0,1,0,1
DFRE,gene:proph:183653,0,1,0,1
DFRE,gene:proph:183654,0,1,0,1
DFRE,gene:proph:183655,0,1,0,1
DFRE,gene:proph:183656,0,1,0,1
DFRE,gene:proph:183657,0,1,0,1
DFRE,gene:proph:183658,0,1,0,1
DFRE,gene:proph:183659,0,1,0,1
DFRE,gene:proph:183660,0,1,0,1
DFRE,gene:proph:183661,0,1,0,1
DFRE,gene:proph:183662,0,1,0,1
DFRE,gene:proph:183663,0,1,0,1
DFRE,gene:proph:183664,0,1,0,1
DFRE,gene:proph:183665,0,1,0,1
DFRE,gene:proph:183666,0,1,0,1
DFRE,gene:proph:183667,0,1,0,1
DFRE,gene:proph:183668,0,1,0,1
DFRE,gene:proph:183779,0,1,0,1
DSBA,gene:proph:163807,0,1,0,1
DSBA,gene:proph:163814,0,1,0,1
DSBA,gene:proph:163815,0,0,1,1
EMEA,gene:proph:183651,0,0,1,1
EMEA,gene:proph:183652,0,0,1,1
EMEA,gene:proph:183653,0,0,1,1
EMEA,gene:proph:183654,0,0,1,1
EMEA,gene:proph:183655,0,0,1,1
EMEA,gene:proph:183656,0,0,1,1
EMEA,gene:proph:183657,0,0,1,1
EMEA,gene:proph:183658,0,0,1,1
EMEA,gene:proph:183659,0,0,1,1
EMEA,gene:proph:183660,0,0,1,1
EMEA,gene:proph:183661,0,0,1,1
EMEA,gene:proph:183662,0,0,1,1
EMEA,gene:proph:183663,0,0,1,1
EMEA,gene:proph:183664,0,0,1,1
EMEA,gene:proph:183665,0,0,1,1
EMEA,gene:proph:183666,0,0,1,1
EMEA,gene:proph:183667,0,0,1,1
EMEA,gene:proph:183668,0,0,1,1
EMMDR,gene:proph:164865,0,1,0,1
EMMDR,gene:proph:179346,0,1,0,1
EMMDR,gene:proph:179459,0,1,0,1
EMMDR,gene:proph:181317,0,1,0,1
EMMDR,gene:proph:182641,0,0,1,1
EMRB,gene:proph:179438,0,0,1,1
EMRD,gene:proph:179438,1,0,1,1
EMRK,gene:proph:177439,0,0,1,1
EMRK,gene:proph:177440,0,0,1,1
EMRK,gene:proph:177441,0,0,1,1
EMRK,gene:proph:177442,0,0,1,1
EMRK,gene:proph:181032,0,0,1,1
EMRK,gene:proph:181033,0,0,1,1
EMRK,gene:proph:181034,0,0,1,1
EMRK,gene:proph:181243,0,1,0,1
EMRR,gene:proph:170528,1,0,0,1
EMRR,gene:proph:170536,1,0,0,1
EMRR,gene:proph:179489,0,0,1,1
EMRR,gene:proph:179490,0,0,1,1
EMRR,gene:proph:183000,0,0,1,1
EMRR,gene:proph:183012,0,0,1,1
EMRY,gene:proph:181243,0,1,0,1
EVGA,gene:proph:163981,0,0,1,2
EVGA,gene:proph:163981,0,1,0,1
EVGA,gene:proph:176836,0,0,1,1
EVGA,gene:proph:176844,0,0,1,1
EVGA,gene:proph:176850,0,0,1,1
EVGA,gene:proph:176852,0,0,1,1
EVGA,gene:proph:176860,0,0,1,1
EVGA,gene:proph:176866,0,0,1,1
EVGA,gene:proph:176871,0,0,1,1
EVGA,gene:proph:176891,0,0,1,1
EVGA,gene:proph:176892,0,0,1,1
EVGA,gene:proph:176893,0,0,1,1
EVGA,gene:proph:177459,0,0,1,2
EVGA,gene:proph:181203,0,0,1,1
EVGA,gene:proph:181242,0,0,1,1
EVGA,gene:proph:181243,0,0,1,4
EVGA,gene:proph:181245,0,0,1,1
EVGA,gene:proph:181257,0,0,1,1
EVGA,gene:proph:181258,0,0,1,1
EVGA,gene:proph:181259,0,0,1,1
EVGA,gene:proph:181266,0,0,1,1
EVGA,gene:proph:181284,0,0,1,1
EVGA,gene:proph:181285,0,0,1,1
EVGA,gene:proph:181287,0,0,1,1
EVGA,gene:proph:181322,0,0,1,1
EVGA,gene:proph:182641,0,0,1,2
EVGA,gene:proph:182647,0,0,1,3
EVGA,gene:proph:182649,0,0,1,2
EVGA,gene:proph:182991,0,0,1,1
EVGA,gene:proph:183009,0,0,1,1
EVGA,gene:proph:183029,0,0,1,1
EVGA,gene:proph:183030,0,0,1,1
EVGA,gene:proph:183041,0,0,1,1
EVGA,gene:proph:183043,0,0,1,1
EVGA,gene:proph:183583,0,0,1,4
EVGA,gene:proph:183583,0,1,0,1
EVGA,gene:proph:183597,0,0,1,4
EVGA,gene:proph:183597,0,1,0,1
EVGA,gene:proph:183629,0,0,1,1
EVGA,gene:proph:184642,0,0,1,1
EVGA,gene:proph:184642,0,1,0,1
EVGA,gene:proph:184644,0,0,1,2
EVGA,gene:proph:184644,0,1,0,1
FABI,gene:proph:159074,0,1,0,1
FABI,gene:proph:163918,0,1,0,1
FABI,gene:proph:163929,0,1,0,1
FABI,gene:proph:163930,0,1,0,1
FABI,gene:proph:163931,0,1,0,1
FABI,gene:proph:163934,0,1,0,1
FABI,gene:proph:163935,0,1,0,1
FABI,gene:proph:163937,0,1,0,1
FABI,gene:proph:163944,0,1,0,1
FABI,gene:proph:163947,0,1,0,1
FABI,gene:proph:169106,0,1,0,1
FABI,gene:proph:169115,0,1,0,1
FABI,gene:proph:172440,0,1,0,1
FABI,gene:proph:172550,0,1,0,1
FABI,gene:proph:172581,0,1,0,1
FABI,gene:proph:172582,0,1,0,1
FABI,gene:proph:172602,0,1,0,1
FABI,gene:proph:176772,0,1,0,1
FABI,gene:proph:176785,0,1,0,1
FABI,gene:proph:176786,0,1,0,1
FABI,gene:proph:176788,0,1,0,1
FABI,gene:proph:176789,0,1,0,1
FABI,gene:proph:176794,0,1,0,1
FABI,gene:proph:177498,0,1,0,1
FABI,gene:proph:177500,0,1,0,1
FABI,gene:proph:177501,0,1,0,1
FABI,gene:proph:177511,0,1,0,1
FABI,gene:proph:177595,0,1,0,1
FABI,gene:proph:177598,0,1,0,1
FABI,gene:proph:177628,0,1,0,1
FABI,gene:proph:177629,0,1,0,1
FABI,gene:proph:177630,0,1,0,1
FABI,gene:proph:177631,0,1,0,1
FABI,gene:proph:179433,0,0,1,1
FABI,gene:proph:179440,0,1,0,1
FABI,gene:proph:181179,0,1,0,1
FABI,gene:proph:181180,0,1,0,1
FABI,gene:proph:181182,0,1,0,1
FABI,gene:proph:181184,0,1,0,1
FABI,gene:proph:181300,0,1,0,1
FABI,gene:proph:183636,0,0,1,2
FABI,gene:proph:183637,0,0,1,2
FABI,gene:proph:183637,0,1,0,1
FECD,gene:proph:161537,0,0,1,1
FECD,gene:proph:163818,0,0,1,1
FECD,gene:proph:163873,0,0,1,1
FECD,gene:proph:163873,0,1,0,1
FECD,gene:proph:169464,0,0,1,1
FECD,gene:proph:169511,0,0,1,1
FECD,gene:proph:169512,0,0,1,1
FECD,gene:proph:170892,0,0,1,1
FECD,gene:proph:172517,0,0,1,1
FECD,gene:proph:177620,0,0,1,1
FECD,gene:proph:177620,0,1,0,1
FECD,gene:proph:177621,0,0,1,5
FECD,gene:proph:177621,0,1,0,1
FECD,gene:proph:183618,0,0,1,1
FECD,gene:proph:183618,0,1,0,1
FIEF,gene:proph:159051,0,1,0,1
FIEF,gene:proph:163815,0,1,0,1
FIEF,gene:proph:176915,0,0,1,1
FIEF,gene:proph:176915,0,1,0,1
FIEF,gene:proph:176925,0,0,1,1
GADC,gene:proph:159026,0,0,1,1
GADC,gene:proph:163818,0,0,1,1
GADC,gene:proph:172516,0,0,1,1
GADC,gene:proph:172517,0,0,1,1
GADC,gene:proph:172518,0,0,1,1
GADC,gene:proph:172519,0,0,1,1
GADC,gene:proph:172520,0,0,1,1
GADC,gene:proph:172521,0,0,1,1
GADC,gene:proph:172523,0,0,1,1
GADC,gene:proph:172524,0,0,1,1
GADC,gene:proph:173750,0,0,1,1
GADC,gene:proph:175033,0,0,1,1
GADC,gene:proph:176039,0,0,1,1
GADC,gene:proph:176040,0,0,1,1
GADC,gene:proph:176071,0,0,1,1
GADC,gene:proph:176073,0,0,1,1
GADC,gene:proph:176074,0,0,1,1
GADC,gene:proph:176753,0,0,1,1
GADC,gene:proph:176757,0,0,1,1
GADC,gene:proph:176758,0,0,1,1
GADC,gene:proph:176764,0,0,1,1
GADC,gene:proph:176765,0,0,1,1
GADC,gene:proph:176772,0,0,1,1
GADC,gene:proph:176773,0,0,1,1
GADC,gene:proph:176774,0,0,1,1
GADC,gene:proph:176779,0,0,1,1
GADC,gene:proph:176782,0,0,1,1
GADC,gene:proph:176785,0,0,1,1
GADC,gene:proph:176786,0,0,1,1
GADC,gene:proph:176788,0,0,1,1
GADC,gene:proph:176790,0,0,1,1
GADC,gene:proph:176791,0,0,1,1
GADC,gene:proph:176797,0,0,1,1
GADC,gene:proph:176798,0,0,1,1
GADC,gene:proph:176813,0,0,1,1
GADC,gene:proph:179418,0,0,1,1
GADC,gene:proph:179420,0,0,1,1
GADC,gene:proph:179426,0,0,1,1
GADC,gene:proph:179433,0,0,1,1
GADC,gene:proph:181166,0,0,1,1
GADC,gene:proph:181168,0,0,1,1
GADC,gene:proph:181170,0,0,1,1
GADC,gene:proph:181173,0,0,1,1
GADC,gene:proph:181174,0,0,1,1
GADC,gene:proph:181179,0,0,1,1
GADC,gene:proph:181180,0,0,1,1
GADC,gene:proph:181182,0,0,1,1
GADC,gene:proph:181184,0,0,1,1
GADC,gene:proph:181195,0,0,1,1
GADC,gene:proph:181197,0,0,1,1
GADC,gene:proph:181201,0,0,1,1
GADC,gene:proph:181203,0,0,1,1
GADC,gene:proph:181206,0,0,1,1
GADC,gene:proph:181211,0,0,1,1
GADC,gene:proph:181212,0,0,1,1
GADC,gene:proph:181213,0,0,1,1
GADC,gene:proph:182959,0,0,1,1
GADC,gene:proph:183003,0,0,1,1
GADC,gene:proph:183637,0,0,1,1
GADC,gene:proph:184574,0,0,1,1
GLPF,gene:proph:163801,0,1,0,1
GLPF,gene:proph:163807,1,0,0,1
GLPF,gene:proph:163814,1,0,0,1
GLPF,gene:proph:163815,0,1,0,2
GLPF,gene:proph:176915,1,0,0,1
GLPF,gene:proph:176917,1,0,0,1
GLPF,gene:proph:176925,1,0,0,1
HNS,gene:proph:163918,0,0,1,1
HNS,gene:proph:163934,0,0,1,1
HNS,gene:proph:163947,0,0,1,1
HNS,gene:proph:164853,0,1,0,1
HNS,gene:proph:164865,0,1,0,2
HNS,gene:proph:166425,0,1,0,1
HNS,gene:proph:169106,0,0,1,1
HNS,gene:proph:169460,0,1,0,1
HNS,gene:proph:169476,0,1,0,1
HNS,gene:proph:169477,0,1,0,1
HNS,gene:proph:169478,0,1,0,1
HNS,gene:proph:169480,0,1,0,1
HNS,gene:proph:169499,0,1,0,1
HNS,gene:proph:169500,0,1,0,1
HNS,gene:proph:169505,0,1,0,1
HNS,gene:proph:169508,0,1,0,1
HNS,gene:proph:169510,0,1,0,1
HNS,gene:proph:169514,0,1,0,1
HNS,gene:proph:169516,0,1,0,1
HNS,gene:proph:169517,0,1,0,1
HNS,gene:proph:169518,0,1,0,1
HNS,gene:proph:169519,0,1,0,1
HNS,gene:proph:169520,0,1,0,1
HNS,gene:proph:169521,0,1,0,1
HNS,gene:proph:172517,0,1,0,1
HNS,gene:proph:172518,0,1,0,1
HNS,gene:proph:172519,0,1,0,1
HNS,gene:proph:172520,0,1,0,1
HNS,gene:proph:172521,0,1,0,1
HNS,gene:proph:172522,0,1,0,1
HNS,gene:proph:172523,0,1,0,1
HNS,gene:proph:172524,0,1,0,1
HNS,gene:proph:172549,0,0,1,1
HNS,gene:proph:172550,0,0,1,1
HNS,gene:proph:172575,0,0,1,1
HNS,gene:proph:172576,0,0,1,1
HNS,gene:proph:172582,0,0,1,1
HNS,gene:proph:172583,0,0,1,1
HNS,gene:proph:172596,0,0,1,1
HNS,gene:proph:172598,0,0,1,1
HNS,gene:proph:173848,0,1,0,1
HNS,gene:proph:173951,0,0,1,1
HNS,gene:proph:176802,0,0,1,1
HNS,gene:proph:176803,0,0,1,1
HNS,gene:proph:176804,0,0,1,1
HNS,gene:proph:176811,0,0,1,1
HNS,gene:proph:176812,0,0,1,1
HNS,gene:proph:177498,0,0,1,1
HNS,gene:proph:177510,0,0,1,1
HNS,gene:proph:177598,0,0,1,1
HNS,gene:proph:179228,0,1,0,1
HNS,gene:proph:184879,0,0,1,1
HNS,gene:proph:184884,0,0,1,1
HNS,gene:proph:184889,0,0,1,1
HNS,gene:proph:184890,0,0,1,1
HNS,gene:proph:184891,0,0,1,1
HNS,gene:proph:184893,0,0,1,1
HNS,gene:proph:184896,0,0,1,1
HNS,gene:proph:184898,0,0,1,1
HNS,gene:proph:184899,0,0,1,1
HNS,gene:proph:184901,0,0,1,1
HNS,gene:proph:184902,0,0,1,1
HNS,gene:proph:184903,0,0,1,1
HNS,gene:proph:184904,0,0,1,1
HNS,gene:proph:184905,0,0,1,1
HNS,gene:proph:184906,0,0,1,1
HNS,gene:proph:184908,0,0,1,1
HNS,gene:proph:184910,0,0,1,1
HNS,gene:proph:184911,0,0,1,1
HNS,gene:proph:184912,0,0,1,1
HNS,gene:proph:184913,0,0,1,1
HNS,gene:proph:184970,0,1,0,1
HNS,gene:proph:184990,0,1,0,1
ICLR,gene:proph:161685,0,0,1,1
ICLR,gene:proph:161694,0,1,0,2
ICLR,gene:proph:175194,0,1,0,2
KDEA,gene:proph:163818,0,1,0,7
KDEA,gene:proph:169464,0,1,0,1
KDEA,gene:proph:169512,0,1,0,1
KDEA,gene:proph:173726,0,0,1,1
KDEA,gene:proph:173726,0,1,0,3
KDEA,gene:proph:179258,0,1,0,1
KDEA,gene:proph:182982,0,1,0,2
KDPE,gene:proph:159028,0,0,1,1
KDPE,gene:proph:159036,0,0,1,1
KDPE,gene:proph:159058,0,0,1,1
KDPE,gene:proph:159076,0,0,1,1
KDPE,gene:proph:163832,0,0,1,1
KDPE,gene:proph:163837,0,0,1,1
KDPE,gene:proph:163940,0,0,1,1
KDPE,gene:proph:169115,0,0,1,1
KDPE,gene:proph:172415,0,0,1,1
KDPE,gene:proph:172438,0,0,1,1
KDPE,gene:proph:172451,0,0,1,1
KDPE,gene:proph:172466,0,0,1,1
KDPE,gene:proph:175285,0,0,1,1
KDPE,gene:proph:176058,0,0,1,1
KDPE,gene:proph:176073,0,0,1,1
KDPE,gene:proph:176088,0,0,1,1
KDPE,gene:proph:176765,0,0,1,1
KDPE,gene:proph:176792,0,0,1,1
KDPE,gene:proph:177557,0,0,1,1
KDPE,gene:proph:177577,0,0,1,1
KDPE,gene:proph:179454,0,0,1,1
KDPE,gene:proph:179456,0,0,1,1
KDPE,gene:proph:181166,0,0,1,1
KDPE,gene:proph:181172,0,0,1,1
KDPE,gene:proph:181305,0,0,1,1
KDPE,gene:proph:181314,0,0,1,1
KDPE,gene:proph:181315,0,0,1,1
KDPE,gene:proph:181324,0,0,1,1
KDPE,gene:proph:182930,0,0,1,1
KDPE,gene:proph:183637,0,0,1,2
KDPE,gene:proph:183637,0,1,1,1
KEXD,gene:proph:169464,0,1,0,1
KEXD,gene:proph:169512,0,1,0,1
KEXD,gene:proph:172517,0,1,0,1
KEXD,gene:proph:179364,0,1,0,1
KMRA,gene:proph:164853,0,1,0,1
KMRA,gene:proph:164861,0,1,0,1
KMRA,gene:proph:164863,0,1,0,1
KMRA,gene:proph:169464,0,1,0,1
KMRA,gene:proph:172517,0,1,0,1
KMRA,gene:proph:172522,0,1,0,1
KPN,gene:proph:170528,0,1,0,1
KPN,gene:proph:170540,0,1,0,1
KPN,gene:proph:179208,0,1,0,1
LEN,gene:proph:164854,0,1,0,1
LEN,gene:proph:164855,0,1,0,1
LEN,gene:proph:164862,0,1,0,1
LEN,gene:proph:164865,0,1,0,1
LEN,gene:proph:164866,0,1,0,1
LEN,gene:proph:164869,0,1,0,1
LEN,gene:proph:164870,0,1,0,1
LEN,gene:proph:164873,0,1,0,1
LEN,gene:proph:164877,0,1,0,1
LEN,gene:proph:164879,0,1,0,1
LEN,gene:proph:164880,0,1,0,1
LEN,gene:proph:164882,0,1,0,1
LEN,gene:proph:164883,0,1,0,1
LEN,gene:proph:164884,0,1,0,1
LEN,gene:proph:164889,0,1,0,1
LEN,gene:proph:164890,0,1,0,1
LEN,gene:proph:164891,0,1,0,1
LEN,gene:proph:164892,0,1,0,1
LEN,gene:proph:164893,0,1,0,1
LEN,gene:proph:164894,0,1,0,1
LEN,gene:proph:164895,0,1,0,1
LEN,gene:proph:164896,0,1,0,1
LEN,gene:proph:164902,0,1,0,1
LEN,gene:proph:164903,0,1,0,1
LEN,gene:proph:164904,0,1,0,1
LEN,gene:proph:164908,0,1,0,1
LEN,gene:proph:164909,0,1,0,1
LEN,gene:proph:164910,0,1,0,1
LEN,gene:proph:164911,0,1,0,1
LEN,gene:proph:164912,0,1,0,1
LEN,gene:proph:164913,0,1,0,1
LEN,gene:proph:164916,0,1,0,1
LEN,gene:proph:169464,0,1,0,1
LEN,gene:proph:172517,0,1,0,1
LEN,gene:proph:172522,0,1,0,1
LMRD,gene:proph:162968,0,0,1,1
LMRD,gene:proph:162970,0,0,1,1
LMRD,gene:proph:162996,0,0,1,1
LMRD,gene:proph:184396,0,0,1,1
LMRD,gene:proph:184397,0,0,1,1
LMRD,gene:proph:184398,0,0,1,1
LNUC,gene:proph:175690,0,1,1,1
LNUC,gene:proph:181669,0,1,1,1
LNUC,gene:proph:181670,0,1,1,1
LSA,gene:proph:174191,0,0,1,1
LSA,gene:proph:183775,0,0,1,1
MARA,gene:proph:169464,0,1,0,1
MARA,gene:proph:169511,0,1,0,1
MARA,gene:proph:169512,0,1,0,1
MARA,gene:proph:172517,0,1,0,1
MARA,gene:proph:173446,0,1,0,1
MARA,gene:proph:173545,0,1,0,1
MARA,gene:proph:181075,0,1,0,1
MARR,gene:proph:159058,0,0,1,1
MARR,gene:proph:159058,0,1,0,1
MARR,gene:proph:159060,0,0,1,1
MARR,gene:proph:159060,0,1,0,1
MARR,gene:proph:159061,0,1,0,1
MARR,gene:proph:159063,0,0,1,1
MARR,gene:proph:159064,0,0,1,1
MARR,gene:proph:159064,0,1,0,1
MARR,gene:proph:159065,0,0,1,2
MARR,gene:proph:159065,0,1,0,1
MARR,gene:proph:159066,0,0,1,2
MARR,gene:proph:159066,0,1,0,1
MARR,gene:proph:159067,0,0,1,1
MARR,gene:proph:159067,0,1,0,1
MARR,gene:proph:159069,0,0,1,2
MARR,gene:proph:159069,0,1,0,1
MARR,gene:proph:159070,0,0,1,2
MARR,gene:proph:159070,0,1,0,1
MARR,gene:proph:159071,0,0,1,2
MARR,gene:proph:159071,0,1,0,1
MARR,gene:proph:159072,0,0,1,1
MARR,gene:proph:159072,0,1,0,1
MARR,gene:proph:159074,0,0,1,1
MARR,gene:proph:159074,0,1,0,1
MARR,gene:proph:159076,0,0,1,1
MARR,gene:proph:159076,0,1,0,1
MARR,gene:proph:163832,0,0,1,1
MARR,gene:proph:163832,0,1,0,1
MARR,gene:proph:163837,0,0,1,1
MARR,gene:proph:163858,0,0,1,1
MARR,gene:proph:163918,0,0,1,2
MARR,gene:proph:163918,0,1,0,2
MARR,gene:proph:163921,0,0,1,1
MARR,gene:proph:163921,0,1,0,2
MARR,gene:proph:163927,0,0,1,1
MARR,gene:proph:163927,0,1,0,2
MARR,gene:proph:163928,0,0,1,8
MARR,gene:proph:163928,0,1,0,4
MARR,gene:proph:163929,0,0,1,1
MARR,gene:proph:163929,0,1,0,1
MARR,gene:proph:163930,0,1,0,1
MARR,gene:proph:163931,0,1,0,1
MARR,gene:proph:163934,0,0,1,2
MARR,gene:proph:163934,0,1,0,1
MARR,gene:proph:163935,0,0,1,1
MARR,gene:proph:163935,0,1,0,2
MARR,gene:proph:163937,0,1,0,1
MARR,gene:proph:163938,0,0,1,1
MARR,gene:proph:163938,0,1,0,1
MARR,gene:proph:163939,0,0,1,2
MARR,gene:proph:163939,0,1,0,1
MARR,gene:proph:163940,0,0,1,3
MARR,gene:proph:163940,0,1,0,1
MARR,gene:proph:163942,0,0,1,1
MARR,gene:proph:163942,0,1,0,2
MARR,gene:proph:163944,0,1,0,1
MARR,gene:proph:163946,0,0,1,1
MARR,gene:proph:163947,0,0,1,2
MARR,gene:proph:163947,0,1,0,2
MARR,gene:proph:169100,0,0,1,1
MARR,gene:proph:169101,0,0,1,1
MARR,gene:proph:169106,0,0,1,2
MARR,gene:proph:169107,0,0,1,1
MARR,gene:proph:169107,0,1,0,1
MARR,gene:proph:172429,0,0,1,1
MARR,gene:proph:172429,0,1,0,1
MARR,gene:proph:172431,0,0,1,1
MARR,gene:proph:172431,0,1,0,1
MARR,gene:proph:172438,0,1,0,1
MARR,gene:proph:172441,0,0,1,1
MARR,gene:proph:172443,0,0,1,1
MARR,gene:proph:172443,0,1,0,1
MARR,gene:proph:172447,0,0,1,1
MARR,gene:proph:172449,0,0,1,2
MARR,gene:proph:172449,0,1,0,1
MARR,gene:proph:172450,0,0,1,1
MARR,gene:proph:172451,0,0,1,1
MARR,gene:proph:172451,0,1,0,1
MARR,gene:proph:172454,0,1,0,2
MARR,gene:proph:172455,0,1,0,1
MARR,gene:proph:172466,0,1,0,1
MARR,gene:proph:172467,0,0,1,1
MARR,gene:proph:172470,0,0,1,1
MARR,gene:proph:172550,0,0,1,1
MARR,gene:proph:172550,0,1,0,1
MARR,gene:proph:172551,0,0,1,1
MARR,gene:proph:172557,0,1,0,1
MARR,gene:proph:173951,0,0,1,1
MARR,gene:proph:173951,0,1,0,1
MARR,gene:proph:176061,0,1,0,1
MARR,gene:proph:176068,0,1,0,1
MARR,gene:proph:176709,0,0,1,1
MARR,gene:proph:176720,0,0,1,1
MARR,gene:proph:176721,0,0,1,1
MARR,gene:proph:176723,0,0,1,1
MARR,gene:proph:176723,0,1,0,1
MARR,gene:proph:176724,0,0,1,1
MARR,gene:proph:176724,0,1,0,1
MARR,gene:proph:176727,0,0,1,1
MARR,gene:proph:176727,0,1,0,1
MARR,gene:proph:176732,0,0,1,1
MARR,gene:proph:176775,0,1,0,1
MARR,gene:proph:176797,0,0,1,1
MARR,gene:proph:176799,0,0,1,1
MARR,gene:proph:176799,0,1,0,1
MARR,gene:proph:176800,0,0,1,1
MARR,gene:proph:176800,0,1,0,1
MARR,gene:proph:176804,0,0,1,1
MARR,gene:proph:176804,0,1,0,1
MARR,gene:proph:176808,0,1,0,1
MARR,gene:proph:176810,0,0,1,1
MARR,gene:proph:176810,0,1,0,1
MARR,gene:proph:176811,0,0,1,1
MARR,gene:proph:176811,0,1,0,1
MARR,gene:proph:176812,0,0,1,1
MARR,gene:proph:176812,0,1,0,1
MARR,gene:proph:176814,0,0,1,1
MARR,gene:proph:177474,0,0,1,1
MARR,gene:proph:177484,0,0,1,1
MARR,gene:proph:177484,0,1,0,1
MARR,gene:proph:177498,0,0,1,2
MARR,gene:proph:177498,0,1,0,2
MARR,gene:proph:177500,0,1,0,1
MARR,gene:proph:177501,0,0,1,1
MARR,gene:proph:177584,0,0,1,1
MARR,gene:proph:177584,0,1,0,1
MARR,gene:proph:179244,0,0,1,1
MARR,gene:proph:179244,0,1,0,1
MARR,gene:proph:179432,0,0,1,1
MARR,gene:proph:179433,0,0,1,1
MARR,gene:proph:179435,0,0,1,1
MARR,gene:proph:179436,0,0,1,1
MARR,gene:proph:179439,0,0,1,1
MARR,gene:proph:179440,0,0,1,1
MARR,gene:proph:179440,0,1,0,1
MARR,gene:proph:179443,0,0,1,1
MARR,gene:proph:179445,0,1,0,1
MARR,gene:proph:179464,0,0,1,2
MARR,gene:proph:179464,0,1,0,1
MARR,gene:proph:179471,0,1,0,1
MARR,gene:proph:181121,0,0,1,1
MARR,gene:proph:181127,0,1,0,1
MARR,gene:proph:181132,0,0,1,1
MARR,gene:proph:181132,0,1,0,1
MARR,gene:proph:181133,0,0,1,1
MARR,gene:proph:181136,0,0,1,1
MARR,gene:proph:181136,0,1,0,1
MARR,gene:proph:181137,0,0,1,1
MARR,gene:proph:181137,0,1,0,1
MARR,gene:proph:181145,0,0,1,1
MARR,gene:proph:181145,0,1,0,1
MARR,gene:proph:181210,0,0,1,1
MARR,gene:proph:181296,0,0,1,1
MARR,gene:proph:181296,0,1,0,2
MARR,gene:proph:181302,0,0,1,1
MARR,gene:proph:181308,0,0,1,1
MARR,gene:proph:181312,0,0,1,1
MARR,gene:proph:181314,0,0,1,1
MARR,gene:proph:181315,0,0,1,1
MARR,gene:proph:181315,0,1,0,1
MARR,gene:proph:181317,0,0,1,1
MARR,gene:proph:181317,0,1,0,1
MARR,gene:proph:182915,0,0,1,1
MARR,gene:proph:182918,0,0,1,1
MARR,gene:proph:182918,0,1,0,1
MARR,gene:proph:182930,0,0,1,2
MARR,gene:proph:182931,0,0,1,1
MARR,gene:proph:183581,0,0,1,1
MARR,gene:proph:183581,0,1,0,1
MARR,gene:proph:183581,0,1,1,1
MDE,gene:proph:175649,0,0,1,2
MDE,gene:proph:181670,0,0,1,1
MDFA,gene:proph:161578,0,0,1,1
MDFA,gene:proph:161580,0,0,1,1
MDFA,gene:proph:161580,0,1,0,1
MDFA,gene:proph:161581,0,1,0,1
MDFA,gene:proph:163802,0,1,0,1
MDFA,gene:proph:163807,0,1,0,1
