ARG_ID,MGE_ID,MGE_Group,Donor,Pre,Post,PatientCount
GLPF,gene:vir:5695,virus,1,0,3,1
GLPF,gene:vir:5698,virus,1,0,3,1
GLPF,gene:vir:5699,virus,1,0,3,1
GLPF,gene:vir:5705,virus,1,0,3,1
GLPF,gene:vir:5706,virus,1,0,3,1
GLPF,gene:vir:5707,virus,1,0,3,1
GLPF,gene:vir:5708,virus,1,0,3,1
GLPF,gene:vir:5709,virus,1,0,3,1
GLPF,gene:vir:5713,virus,1,0,3,1
GLPF,gene:vir:5718,virus,1,0,3,1
GLPF,gene:vir:5719,virus,1,0,3,1
GLPF,gene:vir:5720,virus,1,0,3,1
GLPF,gene:vir:5721,virus,1,0,3,1
GLPF,gene:vir:5723,virus,1,0,3,1
GLPF,gene:vir:5725,virus,1,0,3,1
GLPF,gene:vir:5727,virus,1,0,3,1
GLPF,gene:vir:6060,virus,1,0,3,1
GLPF,gene:vir:6063,virus,1,0,3,1
GLPF,gene:vir:6064,virus,1,0,3,1
GLPF,gene:vir:6070,virus,1,0,3,1
GLPF,gene:vir:6072,virus,1,0,3,1
GLPF,gene:vir:6079,virus,1,0,3,1
GLPF,gene:vir:6080,virus,1,0,3,1
HNS,gene:plasmid:121859,likely IS/TE,0,0,1,1
HNS,gene:plasmid:142103,likely IS/TE,0,0,2,1
HNS,gene:plasmid:142103,likely IS/TE,0,1,0,1
HNS,gene:plasmid:149415,plasmid,0,1,0,1
HNS,gene:proph:184879,prophage,0,0,1,1
HNS,gene:proph:184884,prophage,0,0,1,1
HNS,gene:proph:184889,prophage,0,0,1,1
HNS,gene:proph:184890,prophage,0,0,1,1
HNS,gene:proph:184891,prophage,0,0,1,1
HNS,gene:proph:184893,prophage,0,0,1,1
HNS,gene:proph:184896,prophage,0,0,1,1
HNS,gene:proph:184898,prophage,0,0,1,1
HNS,gene:proph:184899,prophage,0,0,1,1
HNS,gene:proph:184901,prophage,0,0,1,1
HNS,gene:proph:184902,prophage,0,0,1,1
HNS,gene:proph:184903,prophage,0,0,1,1
HNS,gene:proph:184904,prophage,0,0,1,1
HNS,gene:proph:184905,prophage,0,0,1,1
HNS,gene:proph:184906,prophage,0,0,1,1
HNS,gene:proph:184908,prophage,0,0,1,1
HNS,gene:proph:184910,prophage,0,0,1,1
HNS,gene:proph:184911,prophage,0,0,1,1
HNS,gene:proph:184912,prophage,0,0,1,1
HNS,gene:proph:184913,prophage,0,0,1,1
ICLR,gene:proph:161685,prophage,0,0,1,1
KDEA,gene:plasmid:124699,plasmid,0,1,0,1
KDEA,gene:proph:173726,prophage,0,1,0,1
KDEA,gene:proph:182982,prophage,0,1,0,1
KMRA,gene:plasmid:21989,plasmid,0,0,1,1
KPC,gene:plasmid:136274,plasmid,0,0,1,1
KPC,gene:plasmid:151053,plasmid,0,0,1,1
KPC,gene:plasmid:151054,plasmid,0,0,1,1
KPC,gene:plasmid:16930,plasmid,0,0,1,1
KPC,gene:plasmid:16943,plasmid,0,0,1,1
KPC,gene:plasmid:19782,plasmid,0,0,1,1
KPC,gene:plasmid:83749,plasmid,0,0,1,1
KPC,gene:plasmid:87438,plasmid,0,0,1,1
KPC,gene:plasmid:87439,plasmid,0,0,1,1
KPC,gene:plasmid:87440,plasmid,0,0,1,1
KPC,gene:plasmid:87441,plasmid,0,0,1,1
KPC,gene:plasmid:87442,plasmid,0,0,1,1
KPC,gene:plasmid:87443,plasmid,0,0,1,1
KPC,gene:plasmid:87451,likely IS/TE,0,0,1,1
KPC,gene:plasmid:87452,plasmid,0,0,1,1
KPNE,gene:plasmid:16025,likely IS/TE,0,1,0,1
KPNE,gene:plasmid:16026,plasmid,0,1,0,1
KPNE,gene:plasmid:16027,plasmid,0,1,0,1
KPNE,gene:plasmid:16029,plasmid,0,1,0,1
KPNE,gene:plasmid:92147,plasmid,0,1,0,1
LMRD,gene:plasmid:135959,plasmid,0,0,1,1
LMRD,gene:plasmid:135980,plasmid,0,0,1,1
LMRD,gene:proph:162968,prophage,0,0,1,1
LMRD,gene:proph:162970,prophage,0,0,1,1
LMRD,gene:proph:162996,prophage,0,0,1,1
LMRD,gene:proph:184396,prophage,0,0,1,1
LMRD,gene:proph:184397,prophage,0,0,1,1
LMRD,gene:proph:184398,prophage,0,0,1,1
LMRD,gene:vir:1042,virus,0,0,1,1
LMRD,gene:vir:1050,virus,0,0,1,1
LMRD,gene:vir:3580,virus,0,0,1,1
LMRD,gene:vir:3933,virus,0,0,1,1
LMRD,gene:vir:4033,virus,0,0,1,1
LMRD,gene:vir:4035,virus,0,0,1,1
LMRD,gene:vir:94754,virus,0,0,1,1
LMRD,gene:vir:992,virus,0,0,1,1
LNUC,gene:plasmid:15551,plasmid,0,1,0,1
LNUC,gene:proph:175690,prophage,0,1,1,1
LNUC,gene:proph:181669,prophage,0,1,1,1
LNUC,gene:proph:181670,prophage,0,1,1,1
LSA,ICEberg|101|Tn5385|GenBank|...,ICE,0,0,1,1
LSA,ICEberg|101|Tn5385|GenBank|...,ICE,0,1,1,1
LSA,gene:proph:183775,prophage,0,0,1,1
MARA,gene:plasmid:93486,plasmid,0,0,1,1
MARA,gene:plasmid:93486,plasmid,0,1,0,1
MARR,gene:proph:159058,prophage,0,0,1,1
MARR,gene:proph:159060,prophage,0,0,1,1
MARR,gene:proph:159065,prophage,0,0,1,1
MARR,gene:proph:159066,prophage,0,0,1,1
MARR,gene:proph:159067,prophage,0,0,1,1
MARR,gene:proph:159069,prophage,0,0,1,1
MARR,gene:proph:159070,prophage,0,0,1,1
MARR,gene:proph:159071,prophage,0,0,1,1
MARR,gene:proph:159076,prophage,0,0,1,1
MARR,gene:proph:163832,prophage,0,0,1,1
MARR,gene:proph:163928,prophage,0,0,1,1
MARR,gene:proph:163939,prophage,0,0,1,1
MARR,gene:proph:163940,prophage,0,0,1,1
MARR,gene:proph:172467,prophage,0,0,1,1
MARR,gene:proph:172470,prophage,0,0,1,1
MARR,gene:proph:176797,prophage,0,0,1,1
MARR,gene:proph:179432,prophage,0,0,1,1
MARR,gene:proph:179433,prophage,0,0,1,1
MARR,gene:proph:179435,prophage,0,0,1,1
MARR,gene:proph:179436,prophage,0,0,1,1
MARR,gene:proph:179439,prophage,0,0,1,1
MARR,gene:proph:179443,prophage,0,0,1,1
MARR,gene:proph:179464,prophage,0,0,1,1
MARR,gene:proph:181121,prophage,0,0,1,1
MARR,gene:proph:181210,prophage,0,0,1,1
MARR,gene:proph:181302,prophage,0,0,1,1
MARR,gene:proph:181308,prophage,0,0,1,1
MARR,gene:proph:181312,prophage,0,0,1,1
MARR,gene:proph:181314,prophage,0,0,1,1
MARR,gene:proph:181315,prophage,0,0,1,1
MARR,gene:proph:181317,prophage,0,0,1,1
MARR,gene:proph:182931,prophage,0,0,1,1
MARR,gene:vir:3424,virus,0,0,1,1
MARR,gene:vir:3425,virus,0,0,1,1
MARR,gene:vir:3426,virus,0,0,1,1
MARR,gene:vir:3429,virus,0,0,1,1
MARR,gene:vir:3430,virus,0,0,1,1
MARR,gene:vir:3431,virus,0,0,1,1
MDE,gene:proph:175649,prophage,0,0,1,1
MDE,gene:proph:181670,prophage,0,0,1,1
MDTA,gene:plasmid:87050,plasmid,0,0,1,1
MDTA,gene:plasmid:87051,plasmid,0,0,1,1
MDTA,gene:proph:179438,prophage,0,0,1,1
MECA,gene:vir:98354,virus,0,1,0,1
MEFE,gene:plasmid:141421,plasmid,1,0,3,1
MEFE,gene:plasmid:141423,plasmid,1,0,3,1
MEFE,gene:plasmid:141425,plasmid,1,0,3,1
MEFE,gene:plasmid:141426,plasmid,0,0,1,1
MEFE,gene:plasmid:141426,plasmid,0,0,3,1
MEFE,gene:plasmid:141426,plasmid,0,1,0,1
MEFE,gene:plasmid:141426,plasmid,1,0,3,2
MEFE,gene:plasmid:141427,plasmid,1,0,3,1
MEFE,gene:plasmid:141429,plasmid,1,0,3,1
MEFE,gene:plasmid:82630,plasmid,0,0,3,1
MERD,gene:plasmid:127986,likely IS/TE,0,0,2,1
MERR,gene:plasmid:151054,plasmid,0,0,2,1
MERR,gene:plasmid:151055,plasmid,0,0,2,1
MERR,gene:plasmid:87432,plasmid,0,0,2,1
MERR1,gene:plasmid:136188,plasmid,0,0,1,1
MERR1,gene:plasmid:83768,plasmid,0,0,1,1
MERR1,gene:plasmid:83928,plasmid,0,0,1,1
MERR1,gene:plasmid:83934,plasmid,0,0,1,1
MERR1,gene:plasmid:91552,plasmid,0,0,1,1
MERR1,gene:plasmid:91555,plasmid,0,0,1,1
MERR1,gene:plasmid:91569,plasmid,0,0,1,1
MERR1,gene:plasmid:91581,plasmid,0,0,1,1
MERR1,gene:plasmid:91599,plasmid,0,0,1,1
MERR1,gene:plasmid:91606,plasmid,0,0,1,1
MERR1,gene:plasmid:91640,plasmid,0,0,1,1
MERR1,gene:plasmid:91643,plasmid,0,0,1,1
MERR1,gene:plasmid:91648,plasmid,0,0,1,1
MERR1,gene:plasmid:91662,plasmid,0,0,1,1
MERR1,gene:plasmid:91678,plasmid,0,0,1,1
MNTH,gene:plasmid:134726,plasmid,0,0,1,2
MNTH,gene:plasmid:134726,plasmid,0,0,2,2
MNTH,gene:plasmid:134726,plasmid,0,1,0,1
MNTH,gene:plasmid:134726,plasmid,0,1,1,1
MNTH,gene:proph:163850,prophage,0,0,1,1
MNTH,gene:proph:163853,prophage,0,0,1,1
MNTH,gene:proph:170569,prophage,0,0,1,1
MNTH,gene:proph:176758,prophage,0,0,1,1
MNTH,gene:proph:176852,prophage,0,0,1,1
MNTH,gene:proph:176855,prophage,0,0,1,1
MNTH,gene:proph:176864,prophage,0,0,1,1
MNTH,gene:proph:176870,prophage,0,0,1,1
MNTH,gene:proph:179433,prophage,0,0,1,1
MNTH,gene:proph:181201,prophage,0,0,1,1
MNTH,gene:proph:181242,prophage,0,0,1,1
MNTH,gene:proph:181243,prophage,0,0,1,1
MNTH,gene:proph:181247,prophage,0,0,1,1
MNTH,gene:proph:181257,prophage,0,0,1,1
MNTH,gene:proph:181258,prophage,0,0,1,1
MNTH,gene:proph:181272,prophage,0,0,1,1
MNTH,gene:proph:181292,prophage,0,0,1,1
MNTH,gene:proph:182991,prophage,0,0,1,1
MNTH,gene:proph:182994,prophage,0,0,1,1
MNTH,gene:proph:182995,prophage,0,0,1,1
MNTH,gene:proph:182999,prophage,0,0,1,1
MNTH,gene:proph:183028,prophage,0,0,1,1
MNTH,gene:proph:183029,prophage,0,0,1,1
MNTH,gene:proph:183030,prophage,0,0,1,1
MNTH,gene:proph:183032,prophage,0,0,1,1
MNTH,gene:vir:10237,virus,0,0,1,1
MNTH,gene:vir:10250,virus,0,0,1,1
MNTH,gene:vir:105370,virus,0,0,1,1
MNTH,gene:vir:105418,virus,0,0,1,1
MNTH,gene:vir:105428,virus,0,0,1,1
MNTH,gene:vir:105726,virus,0,0,1,1
MNTH,gene:vir:105727,virus,0,0,1,1
MNTH,gene:vir:105728,virus,0,0,1,1
MNTH,gene:vir:130,virus,0,0,1,1
MNTH,gene:vir:131,virus,0,0,1,1
MNTH,gene:vir:151,virus,0,0,1,1
MNTH,gene:vir:179,virus,0,0,1,1
MNTH,gene:vir:1912,virus,0,0,1,1
MNTH,gene:vir:1933,virus,0,0,1,1
MNTH,gene:vir:2121,virus,0,0,1,1
MNTH,gene:vir:243,virus,0,0,1,1
MNTH,gene:vir:2854,virus,0,0,1,1
MNTH,gene:vir:3476,virus,0,0,1,1
MNTH,gene:vir:772,virus,0,0,1,1
MNTP,gene:proph:183581,prophage,0,0,2,1
MODA,gene:proph:175234,likely IS/TE,0,0,2,1
MODC,gene:plasmid:123175,plasmid,0,0,1,1
MODC,gene:plasmid:88437,plasmid,0,0,1,1
MODC,gene:proph:177442,prophage,0,0,1,1
MODC,gene:proph:181032,prophage,0,0,1,1
MODC,gene:proph:181033,prophage,0,0,1,1
MODC,gene:proph:181034,prophage,0,0,1,1
MODC,gene:proph:181036,prophage,0,0,1,1
MODC,gene:proph:181037,prophage,0,0,1,1
MODC,gene:proph:181038,prophage,0,0,1,1
MODC,gene:proph:181039,prophage,0,0,1,1
MODC,gene:proph:181040,prophage,0,0,1,1
MODC,gene:proph:181041,prophage,0,0,1,1
MODC,gene:proph:183637,prophage,0,0,1,1
MODC,gene:proph:184574,prophage,0,0,1,1
MPHA,gene:plasmid:158573,plasmid,0,1,0,1
MPHA,gene:plasmid:158838,plasmid,0,1,0,1
MPHA,gene:plasmid:158838,plasmid,0,1,1,1
MPHA,gene:plasmid:158838,plasmid,1,0,3,1
MPHA,gene:plasmid:158860,plasmid,0,1,0,1
MPHA,gene:plasmid:158860,plasmid,1,0,3,1
MPHA,gene:plasmid:87417,plasmid,0,0,1,1
MPHA,gene:plasmid:87420,plasmid,0,0,1,1
MPHA,gene:plasmid:87420,plasmid,0,0,2,1
MPHA,gene:plasmid:87420,plasmid,0,1,0,1
MPHA,gene:plasmid:87421,plasmid,0,0,1,1
MPHA,gene:plasmid:87421,plasmid,0,0,2,1
MPHA,gene:plasmid:87422,likely IS/TE,0,1,0,1
MVRC,gene:proph:159024,prophage,0,0,2,1
MVRC,gene:proph:159026,prophage,0,1,0,1
MVRC,gene:proph:159036,prophage,0,0,1,1
MVRC,gene:proph:159036,prophage,0,0,2,1
MVRC,gene:proph:163835,prophage,0,1,1,1
MVRC,gene:proph:163838,prophage,0,0,2,1
MVRC,gene:proph:163841,prophage,0,0,2,1
MVRC,gene:proph:163852,prophage,0,0,2,1
MVRC,gene:proph:163861,prophage,0,0,2,1
MVRC,gene:proph:163861,prophage,0,1,1,1
MVRC,gene:proph:163865,prophage,0,0,1,1
MVRC,gene:proph:163866,prophage,0,0,1,1
MVRC,gene:proph:163867,prophage,0,0,1,1
MVRC,gene:proph:163869,prophage,0,0,1,1
MVRC,gene:proph:163870,prophage,0,0,1,1
MVRC,gene:proph:163871,prophage,0,0,1,1
MVRC,gene:proph:163872,prophage,0,0,1,1
MVRC,gene:proph:163873,prophage,0,0,1,1
MVRC,gene:proph:163874,prophage,0,0,1,1
MVRC,gene:proph:163876,prophage,0,0,1,1
MVRC,gene:proph:163877,prophage,0,0,1,1
MVRC,gene:proph:163878,prophage,0,0,1,1
MVRC,gene:proph:163883,prophage,0,0,1,1
MVRC,gene:proph:163885,prophage,0,0,1,1
MVRC,gene:proph:163886,prophage,0,0,1,1
MVRC,gene:proph:163888,prophage,0,0,1,1
MVRC,gene:proph:163889,prophage,0,0,1,1
MVRC,gene:proph:163890,prophage,0,0,1,1
MVRC,gene:proph:163891,prophage,0,0,1,1
MVRC,gene:proph:163893,prophage,0,0,1,1
MVRC,gene:proph:163895,prophage,0,0,1,1
MVRC,gene:proph:163896,prophage,0,0,1,1
MVRC,gene:proph:163899,prophage,0,0,1,1
MVRC,gene:proph:163900,prophage,0,0,1,1
MVRC,gene:proph:163901,prophage,0,0,1,1
MVRC,gene:proph:163902,prophage,0,0,1,1
MVRC,gene:proph:163903,prophage,0,0,1,1
MVRC,gene:proph:163904,prophage,0,0,1,1
MVRC,gene:proph:163905,prophage,0,0,1,1
MVRC,gene:proph:163908,prophage,0,0,1,1
MVRC,gene:proph:163911,prophage,0,0,1,1
MVRC,gene:proph:163928,prophage,0,0,1,1
MVRC,gene:proph:169100,prophage,0,0,1,1
MVRC,gene:proph:169101,prophage,0,0,1,1
MVRC,gene:proph:169102,likely IS/TE,0,0,1,1
MVRC,gene:proph:169106,prophage,0,0,1,1
MVRC,gene:proph:169115,prophage,0,0,1,1
MVRC,gene:proph:173955,prophage,0,0,1,1
MVRC,gene:proph:176046,prophage,0,0,2,1
MVRC,gene:proph:176051,prophage,0,0,2,1
MVRC,gene:proph:176056,prophage,0,1,1,1
MVRC,gene:proph:176058,prophage,0,0,1,1
MVRC,gene:proph:176711,prophage,0,0,1,1
MVRC,gene:proph:176713,prophage,0,0,1,1
MVRC,gene:proph:176766,prophage,0,0,2,1
MVRC,gene:proph:176799,prophage,0,0,1,1
MVRC,gene:proph:176800,prophage,0,0,1,1
MVRC,gene:proph:176804,prophage,0,0,1,1
MVRC,gene:proph:176816,prophage,0,0,1,1
MVRC,gene:proph:176817,prophage,0,0,1,1
MVRC,gene:proph:176818,prophage,0,0,1,1
MVRC,gene:proph:176819,prophage,0,0,1,1
MVRC,gene:proph:176820,prophage,0,0,1,1
MVRC,gene:proph:176821,prophage,0,0,1,1
MVRC,gene:proph:176822,prophage,0,0,1,1
MVRC,gene:proph:176823,prophage,0,0,1,1
MVRC,gene:proph:176824,prophage,0,0,1,1
MVRC,gene:proph:176825,prophage,0,0,1,1
MVRC,gene:proph:176826,prophage,0,0,1,1
MVRC,gene:proph:176827,prophage,0,0,1,1
MVRC,gene:proph:176828,prophage,0,0,1,1
MVRC,gene:proph:176829,prophage,0,0,1,1
MVRC,gene:proph:176830,prophage,0,0,1,1
MVRC,gene:proph:176831,prophage,0,0,1,1
MVRC,gene:proph:176832,prophage,0,0,1,1
MVRC,gene:proph:177498,prophage,0,0,1,1
MVRC,gene:proph:177500,prophage,0,0,1,1
MVRC,gene:proph:177501,prophage,0,0,1,1
MVRC,gene:proph:179433,prophage,0,0,1,1
MVRC,gene:proph:179435,prophage,0,0,1,1
MVRC,gene:proph:179438,prophage,0,0,1,1
MVRC,gene:proph:179439,prophage,0,0,1,1
MVRC,gene:proph:181121,prophage,0,0,1,1
MVRC,gene:proph:181169,prophage,0,0,2,1
MVRC,gene:proph:181170,prophage,0,0,2,1
MVRC,gene:proph:181174,prophage,0,0,1,1
MVRC,gene:proph:183581,prophage,0,0,1,1
MVRC,gene:proph:183637,prophage,0,0,1,1
MVRC,gene:vir:104416,virus,0,0,1,1
MVRC,gene:vir:108421,virus,0,0,1,1
MVRC,gene:vir:108544,virus,0,0,2,1
MVRC,gene:vir:108646,virus,0,0,1,1
MVRC,gene:vir:1321,virus,0,0,2,1
MVRC,gene:vir:779,virus,0,0,2,1
MVRC,gene:vir:79565,virus,0,0,1,1
NHAA,gene:plasmid:119712,likely IS/TE,0,0,1,1
NHAB,gene:proph:159024,prophage,0,0,1,1
NHAB,gene:proph:159025,prophage,0,0,1,1
NHAB,gene:proph:163818,prophage,0,0,1,1
NHAB,gene:proph:163838,prophage,0,0,1,1
NHAB,gene:proph:163842,prophage,0,0,1,1
NHAB,gene:proph:163847,prophage,0,0,1,1
NHAB,gene:proph:163852,prophage,0,0,1,1
NHAB,gene:proph:169142,prophage,0,0,1,1
NHAB,gene:proph:169148,prophage,0,0,1,1
NHAB,gene:proph:172466,prophage,0,0,1,1
NHAB,gene:proph:172478,prophage,0,0,1,1
NHAB,gene:proph:172479,prophage,0,0,1,1
NHAB,gene:proph:172517,prophage,0,0,1,1
NHAB,gene:proph:172518,prophage,0,0,1,1
NHAB,gene:proph:172519,prophage,0,0,1,1
NHAB,gene:proph:172520,prophage,0,0,1,1
NHAB,gene:proph:172521,prophage,0,0,1,1
NHAB,gene:proph:172522,prophage,0,0,1,1
NHAB,gene:proph:172523,prophage,0,0,1,1
NHAB,gene:proph:172524,prophage,0,0,1,1
NHAB,gene:proph:173760,prophage,0,0,1,1
NHAB,gene:proph:173765,prophage,0,0,1,1
NHAB,gene:proph:173768,prophage,0,0,1,1
NHAB,gene:proph:173769,prophage,0,0,1,1
NHAB,gene:proph:173774,prophage,0,0,1,1
NHAB,gene:proph:173775,prophage,0,0,1,1
NHAB,gene:proph:173777,prophage,0,0,1,1
NHAB,gene:proph:173782,prophage,0,0,1,1
NHAB,gene:proph:173783,prophage,0,0,1,1
NHAB,gene:proph:173784,prophage,0,0,1,1
NHAB,gene:proph:173786,prophage,0,0,1,1
NHAB,gene:proph:173788,prophage,0,0,1,1
NHAB,gene:proph:174981,prophage,0,0,1,1
NHAB,gene:proph:174983,prophage,0,0,1,1
NHAB,gene:proph:174989,prophage,0,0,1,1
NHAB,gene:proph:174990,prophage,0,0,1,1
NHAB,gene:proph:174992,prophage,0,0,1,1
NHAB,gene:proph:174995,prophage,0,0,1,1
NHAB,gene:proph:174996,prophage,0,0,1,1
NHAB,gene:proph:174997,prophage,0,0,1,1
NHAB,gene:proph:174998,prophage,0,0,1,1
NHAB,gene:proph:175001,prophage,0,0,1,1
NHAB,gene:proph:175002,prophage,0,0,1,1
NHAB,gene:proph:175004,prophage,0,0,1,1
NHAB,gene:proph:175006,prophage,0,0,1,1
NHAB,gene:proph:176046,prophage,0,0,1,1
NHAB,gene:proph:176056,prophage,0,0,1,1
NHAB,gene:proph:176059,prophage,0,0,1,1
NHAB,gene:proph:176080,prophage,0,0,1,1
NHAB,gene:proph:176085,prophage,0,0,1,1
NHAB,gene:proph:176766,prophage,0,0,1,1
NHAB,gene:proph:176813,prophage,0,0,1,1
NHAB,gene:proph:176814,prophage,0,0,1,1
NHAB,gene:proph:177541,prophage,0,0,1,1
NHAB,gene:proph:177557,prophage,0,0,1,1
NHAB,gene:proph:179433,prophage,0,0,1,1
NHAB,gene:proph:181052,prophage,0,0,1,1
NHAB,gene:proph:181054,prophage,0,0,1,1
NHAB,gene:proph:181055,prophage,0,0,1,1
NHAB,gene:proph:181056,prophage,0,0,1,1
NHAB,gene:proph:181057,prophage,0,0,1,1
NHAB,gene:proph:181058,prophage,0,0,1,1
NHAB,gene:proph:181059,prophage,0,0,1,1
NHAB,gene:proph:181061,prophage,0,0,1,1
NHAB,gene:proph:181062,prophage,0,0,1,1
NHAB,gene:proph:181173,prophage,0,0,1,1
NHAB,gene:proph:181174,prophage,0,0,1,1
NHAB,gene:proph:181175,prophage,0,0,1,1
NHAB,gene:proph:181177,prophage,0,0,1,1
NHAB,gene:proph:181210,prophage,0,0,1,1
NHAB,gene:proph:181222,prophage,0,0,1,1
NHAB,gene:proph:181223,prophage,0,0,1,1
NHAB,gene:proph:181224,prophage,0,0,1,1
NHAB,gene:proph:181225,prophage,0,0,1,1
NHAB,gene:proph:181305,prophage,0,0,1,1
NHAB,gene:proph:181306,prophage,0,0,1,1
NHAB,gene:proph:181314,prophage,0,0,1,1
NHAB,gene:proph:181315,prophage,0,0,1,1
NHAB,gene:proph:181316,prophage,0,0,1,1
NHAB,gene:vir:104392,virus,0,0,1,1
NHAB,gene:vir:3424,virus,0,0,1,1
NHAB,gene:vir:3425,virus,0,0,1,1
NHAB,gene:vir:3431,virus,0,0,1,1
NHAB,gene:vir:3432,virus,0,0,1,1
NHAB,gene:vir:3433,virus,0,0,1,1
NHAB,gene:vir:3434,virus,0,0,1,1
NHAB,gene:vir:79556,virus,0,0,1,1
NMPC,gene:plasmid:21988,plasmid,0,0,2,1
NMPC,gene:proph:159028,prophage,0,1,1,1
NMPC,gene:proph:159036,prophage,0,1,0,1
NMPC,gene:proph:163837,prophage,0,1,1,1
NMPC,gene:proph:163858,prophage,0,1,0,1
NMPC,gene:proph:176073,prophage,0,1,0,1
NMPC,gene:proph:181127,prophage,0,0,1,1
NORA,gene:plasmid:112749,likely IS/TE,0,1,0,1
OMP37,gene:plasmid:93482,plasmid,0,1,0,1
OMPA,gene:plasmid:125744,plasmid,0,0,1,1
OMPA,gene:proph:163818,prophage,0,0,1,1
OMPA,gene:proph:183644,prophage,0,0,1,1
OQXA,gene:plasmid:21842,plasmid,0,1,0,1
OQXA,gene:proph:169464,prophage,0,0,1,1
OQXA,gene:proph:172517,prophage,0,0,1,1
OQXA,gene:proph:182978,prophage,0,1,0,1
OQXA,gene:vir:5711,virus,0,1,0,1
OQXA,gene:vir:98552,virus,0,1,0,1
PCOA,gene:plasmid:153906,plasmid,0,0,1,1
PITA,gene:plasmid:24694,plasmid,0,0,1,1
PITA,gene:plasmid:24694,plasmid,0,1,0,1
PMRF,gene:plasmid:134726,plasmid,0,0,1,1
PMRF,gene:proph:163981,prophage,0,0,1,1
PMRF,gene:proph:179438,prophage,0,0,1,1
PMRF,gene:proph:181243,prophage,0,0,1,1
PMRF,gene:proph:181244,prophage,0,0,1,1
PMRF,gene:proph:181292,prophage,0,0,1,1
PMRF,gene:proph:182641,prophage,0,0,1,1
PMRF,gene:proph:182647,prophage,0,0,1,1
PMRF,gene:proph:183583,prophage,0,0,1,1
PMRF,gene:proph:183597,prophage,0,0,1,1
PMRF,gene:vir:7156,virus,0,0,1,1
QACEDELTA1,gene:plasmid:158836,plasmid,0,0,3,1
QACEDELTA1,gene:plasmid:158838,plasmid,0,0,3,1
QACEDELTA1,gene:plasmid:87420,plasmid,0,0,3,1
QNRS,gene:plasmid:24949,likely IS/TE,0,1,1,1
QNRS,gene:plasmid:24949,likely IS/TE,1,0,3,1
RCNR,gene:proph:159026,prophage,1,0,3,1
RCNR,gene:proph:163807,prophage,0,0,1,1
RCNR,gene:proph:163810,prophage,0,0,1,1
RCNR,gene:proph:163814,prophage,0,0,1,1
RCNR,gene:proph:163847,prophage,1,0,3,1
RCNR,gene:proph:172415,prophage,1,0,3,1
RCNR,gene:proph:172651,prophage,1,0,3,1
RCNR,gene:proph:176765,prophage,1,0,3,1
RCNR,gene:proph:176924,prophage,0,0,1,1
RCNR,gene:proph:181166,prophage,1,0,3,1
RCNR,gene:vir:104426,virus,1,0,3,1
RCNR,gene:vir:108544,virus,1,0,3,1
RCNR,gene:vir:108625,virus,0,0,1,1
RCNR,gene:vir:108716,virus,1,0,3,1
RCNR,gene:vir:2013,virus,0,0,1,1
RCNR,gene:vir:2016,virus,0,0,1,1
RCNR,gene:vir:2018,virus,0,0,1,1
RCNR,gene:vir:2019,virus,0,0,1,1
RCNR,gene:vir:2022,virus,0,0,1,1
RCNR,gene:vir:2024,virus,0,0,1,1
RCNR,gene:vir:2027,virus,0,0,1,1
RCNR,gene:vir:2028,virus,0,0,1,1
RCNR,gene:vir:2029,virus,0,0,1,1
RCNR,gene:vir:2030,virus,0,0,1,1
RCNR,gene:vir:2031,virus,0,0,1,1
RCNR,gene:vir:2032,virus,0,0,1,1
RCNR,gene:vir:2033,virus,0,0,1,1
RCNR,gene:vir:2035,virus,0,0,1,1
RCNR,gene:vir:2039,virus,0,0,1,1
RCNR,gene:vir:2040,virus,0,0,1,1
RCNR,gene:vir:2045,virus,0,0,1,1
RCNR,gene:vir:2050,virus,0,0,1,1
RCNR,gene:vir:2883,virus,1,0,3,1
RCNR,gene:vir:3271,virus,1,0,3,1
RCNR,gene:vir:3472,virus,1,0,3,1
RCNR,gene:vir:5693,virus,0,0,1,1
RCNR,gene:vir:5699,virus,0,0,1,1
RCNR,gene:vir:5701,virus,0,0,1,1
RCNR,gene:vir:5713,virus,0,0,1,1
RCNR,gene:vir:5722,virus,0,0,1,1
RCNR,gene:vir:6059,virus,0,0,1,1
RCNR,gene:vir:6062,virus,0,0,1,1
RCNR,gene:vir:6065,virus,0,0,1,1
RCNR,gene:vir:6070,virus,0,0,1,1
RCNR,gene:vir:6071,virus,0,0,1,1
RCNR,gene:vir:6080,virus,0,0,1,1
RCNR,gene:vir:6093,virus,0,0,1,1
RMTC,gene:plasmid:109054,plasmid,0,0,1,1
RMTC,gene:plasmid:127984,likely IS/TE,0,0,1,1
RMTC,gene:plasmid:136206,plasmid,0,0,1,1
RMTC,gene:plasmid:136251,plasmid,0,0,1,1
RMTC,gene:plasmid:83908,plasmid,0,0,1,1
RMTC,gene:plasmid:91073,plasmid,0,0,1,1
RMTC,gene:plasmid:91140,plasmid,0,0,1,1
RMTC,gene:plasmid:91536,plasmid,0,0,1,1
RMTC,gene:plasmid:91541,plasmid,0,0,1,1
RMTC,gene:plasmid:91550,plasmid,0,0,1,1
RMTC,gene:plasmid:91553,likely IS/TE,0,0,1,1
RMTC,gene:plasmid:91563,plasmid,0,0,1,1
RMTC,gene:plasmid:91567,plasmid,0,0,1,1
RMTC,gene:plasmid:91573,plasmid,0,0,1,1
RMTC,gene:plasmid:91574,plasmid,0,0,1,1
